|,id,name,rating,ratings,vicinity,geometry__location__lat,geometry__location__lng,geometry__viewport,geometry__viewport__lat,geometry__viewport__lng,website,address,city,zipcode_area,types__001,types__002,types__003,types__004,types__005,types__006,types__007,types__008,types__009
ChIJMfVJhPjIwoARjje3c1G3eQg,ChIJMfVJhPjIwoARjje3c1G3eQg,St. John's,,,"5701 Hooper Avenue, Los Angeles",33.9912789,-118.2523005,northeast,33.99262803,-118.2508608,,5701 Hooper Avenue, Los Angeles,90240,hospital,health,,,,,,,
ChIJb5ng5sbJwoARJF2yNyNkI9U,ChIJb5ng5sbJwoARJF2yNyNkI9U,Martinez construction company,,,"1357 East 57th Street, Los Angeles",33.9913483,-118.2507208,northeast,33.99259003,-118.2493718,,1357 East 57th Street, Los Angeles,90240,general_contractor,,,,,,,,
ChIJY2fUmPjIwoARjcIY3ZO8IZg,ChIJY2fUmPjIwoARjcIY3ZO8IZg,Evite Carcel,,,"Hooper Avenue, Los Angeles",33.9903633,-118.2522835,northeast,33.99171258,-118.2508514,,Hooper Avenue, Los Angeles,90240,,,,,,,,,
ChIJ_Tq7AFbIwoARpCuxEs4f6bw,ChIJ_Tq7AFbIwoARpCuxEs4f6bw,Premium Cutting Inc,5,1,"1237 East 58th Place, Los Angeles",33.9892256,-118.2527812,northeast,33.99027028,-118.2514317,http://www.premiumcutting.com/,1237 East 58th Place, Los Angeles,90240,,,,,,,,,
ChIJi4lnGFbIwoARVKaa6kl-kZ0,ChIJi4lnGFbIwoARVKaa6kl-kZ0,Fashion Dispatch Garment Manufacturing,5,1,"1234 East 58th Street, Los Angeles",33.9898979,-118.253249,northeast,33.99139163,-118.2519001,,1234 East 58th Street, Los Angeles,90240,clothing_store,store,,,,,,,
ChIJJ2xoGFbIwoARwfCH1W95Muw,ChIJJ2xoGFbIwoARwfCH1W95Muw,"MEZ Industries, Inc.",,,"1234 East 58th Street, Los Angeles",33.989901,-118.25326,northeast,33.99139318,-118.2519111,https://mezindustriesinc.business.site/,1234 East 58th Street, Los Angeles,90240,,,,,,,,,
ChIJ72wX7B0ow4AR073Ib92WhNM,ChIJ72wX7B0ow4AR073Ib92WhNM,HFC Enterprises LTD LP,5,1,"1234 East 58th Street, Los Angeles",33.9899007,-118.2532602,northeast,33.99139303,-118.2519113,http://hfc-enterprises-ltd.business.site/,1234 East 58th Street, Los Angeles,90240,,,,,,,,,
ChIJuxEEivTIwoARJMm47bDqOPA,ChIJuxEEivTIwoARJMm47bDqOPA,Israel Missionary Baptist Church,4.8,27,"4501 Compton Avenue, Los Angeles",34.002827,-118.248111,northeast,34.00417758,-118.2466047,http://israelmbc.com/,4501 Compton Avenue, Los Angeles,90240,church,place_of_worship,,,,,,,
ChIJ6Qs7ZvTIwoARgdMHtj60xvg,ChIJ6Qs7ZvTIwoARgdMHtj60xvg,Johnny's Zumba,4.7,6,"4527 Compton Avenue, Los Angeles",34.0022193,-118.2480324,northeast,34.00356838,-118.246564,,4527 Compton Avenue, Los Angeles,90240,gym,health,,,,,,,
ChIJcxACZvTIwoAR6qX4lzyCF4k,ChIJcxACZvTIwoAR6qX4lzyCF4k,Pauline's Little House,4.5,4,"4527 Compton Avenue, Los Angeles",34.0022147,-118.2479749,northeast,34.00356378,-118.2465353,,4527 Compton Avenue, Los Angeles,90240,store,,,,,,,,
ChIJI31zZvTIwoARHsj4YK4OUDs,ChIJI31zZvTIwoARHsj4YK4OUDs,Novedades China,,,"4527 Compton Avenue, Los Angeles",34.0022825,-118.2479346,northeast,34.00363153,-118.2465152,,4527 Compton Avenue, Los Angeles,90240,clothing_store,store,,,,,,,
ChIJYa_QDCvJwoARybMGd5v0P_U,ChIJYa_QDCvJwoARybMGd5v0P_U,88 And S Central,,,"5106012024, Los Angeles",34.0024788,-118.2476001,northeast,34.00382768,-118.246348,,5106012024, Los Angeles,90240,home_goods_store,store,,,,,,,
ChIJfYggcvTIwoARBSaCARM2NhI,ChIJfYggcvTIwoARBSaCARM2NhI,Centro Cristiano De Adoracion,5,13,"4544 Compton Avenue, Los Angeles",34.0019942,-118.2474423,northeast,34.00342493,-118.246093,,4544 Compton Avenue, Los Angeles,90240,church,place_of_worship,,,,,,,
ChIJlRSccvTIwoARUnbfr-syNLQ,ChIJlRSccvTIwoARUnbfr-syNLQ,La Chiquita,4.5,2,"East 46th Street, Los Angeles",34.0017359,-118.2475375,northeast,34.00313128,-118.2461885,,East 46th Street, Los Angeles,90240,bakery,food,store,,,,,,
ChIJqfVxbfTIwoARQ8EQVIfNgwU,ChIJqfVxbfTIwoARQ8EQVIfNgwU,La Chiquita Bakery,4.4,143,"4600 Compton Avenue, Los Angeles",34.0017306,-118.2475397,northeast,34.00307888,-118.246318,,4600 Compton Avenue, Los Angeles,90240,bakery,food,store,,,,,,
ChIJI-nIEvTIwoARSeTLlLRp1ck,ChIJI-nIEvTIwoARSeTLlLRp1ck,Roberto's Barber Shop,5,4,"4606 Compton Avenue, Los Angeles",34.0015907,-118.2476532,northeast,34.00293928,-118.2463742,,4606 Compton Avenue, Los Angeles,90240,hair_care,health,,,,,,,
ChIJ99a_YvTIwoARFT059XlSlgw,ChIJ99a_YvTIwoARFT059XlSlgw,Sarai's Panaderia & Market,,,Los Angeles,34.0028378,-118.2476364,northeast,34.00418598,-118.2463674,,,Los Angeles,90240,bakery,food,store,,,,,,
ChIJo8b-GfTIwoARAKOqYUvNHsU,ChIJo8b-GfTIwoARAKOqYUvNHsU,Alcolicos Anonimos Grupo Sur Los Angeles,5,8,"4703 Compton Avenue, Los Angeles",34.0008984,-118.2479271,northeast,34.00224748,-118.2465101,,4703 Compton Avenue, Los Angeles,90240,health,,,,,,,,
ChIJEVK3mvTIwoARisNQsbw2MDY,ChIJEVK3mvTIwoARisNQsbw2MDY,Just For You Laundry,4.3,24,"4404 Compton Avenue, Los Angeles",34.0035344,-118.2474808,northeast,34.00496953,-118.2461085,http://just-for-you-laundry-la.jany.io/,4404 Compton Avenue, Los Angeles,90240,laundry,,,,,,,,
ChIJRS4M3vPIwoARSgqAEm2o7L4,ChIJRS4M3vPIwoARSgqAEm2o7L4,Prestamos para Negocios,5,1,"1611 East 47th Street, Los Angeles",34.001142,-118.2452647,northeast,34.00241933,-118.2439166,,1611 East 47th Street, Los Angeles,90240,finance,,,,,,,,
ChIJycr2fPHIwoARD9rvxujqHVI,ChIJycr2fPHIwoARD9rvxujqHVI,Greater Olivet Baptist Church,5,7,"1646 East 47th Street, Los Angeles",34.0008525,-118.2444263,northeast,34.00227093,-118.2430764,,1646 East 47th Street, Los Angeles,90240,church,place_of_worship,,,,,,,
ChIJoT0suvbIwoAR4aylq994-uQ,ChIJoT0suvbIwoAR4aylq994-uQ,Las Palmas Auto,5,7,"4822 Compton Avenue, Los Angeles",33.999511,-118.247328,northeast,34.00078993,-118.2460209,https://m.facebook.com/Las-Palmas-Auto-Repair-1620509678269505/?ref=bookmarks,4822 Compton Avenue, Los Angeles,90240,car_repair,store,,,,,,,
ChIJR1hNKvTIwoARMCbRXyT4FeA,ChIJR1hNKvTIwoARMCbRXyT4FeA,stitch works customs,5,4,"1416 East 48th Street, Los Angeles",34.0000373,-118.2495097,northeast,34.00147888,-118.2481606,,1416 East 48th Street, Los Angeles,90240,,,,,,,,,
ChIJRaxDxPbIwoARSfwE0rPRddQ,ChIJRaxDxPbIwoARSfwE0rPRddQ,Mi Rancho Market,4.3,64,"4881 Compton Avenue, Los Angeles",33.9986609,-118.2479626,northeast,33.99999583,-118.2466491,http://www.facebook.com/miranchomarket,4881 Compton Avenue, Los Angeles,90240,liquor_store,grocery_or_supermarket,food,store,,,,,
ChIJoT0suvbIwoARLkbycm-zl00,ChIJoT0suvbIwoARLkbycm-zl00,Azteca Tires,4.3,19,"4822 Compton Avenue, Los Angeles",33.999546,-118.2475819,northeast,34.00089418,-118.2463352,,4822 Compton Avenue, Los Angeles,90240,car_repair,store,,,,,,,
ChIJ3-VBr_bIwoARZXNL8poQtYU,ChIJ3-VBr_bIwoARZXNL8poQtYU,La Mexicana Market,4.4,242,"4800 Compton Avenue, Los Angeles",34,-118.2475,northeast,34.00135898,-118.2462041,,4800 Compton Avenue, Los Angeles,90240,grocery_or_supermarket,food,store,,,,,,
ChIJoX56wmjJwoARkQ14ubwsQM0,ChIJoX56wmjJwoARkQ14ubwsQM0,Orlandi Valuta,,,"4881 Compton Ave Flow, Los Angeles",33.998739,-118.248139,northeast,34.00003428,-118.2467386,http://locations.orlandivaluta.com/?locale=en&utm_source=google&utm_medium=distrib&utm_campaign=google-distrib,4881 Compton Ave Flow, Los Angeles,90240,finance,,,,,,,,
ChIJWYyAjabJwoAR4XxxLi_snmo,ChIJWYyAjabJwoAR4XxxLi_snmo,Western Union,,,"4881 Compton Ave Flow, Los Angeles",33.998739,-118.248139,northeast,34.00003428,-118.2467386,https://locations.westernunion.com/us/ca/los-angeles/fbb5c93a8cb8e951e774bad47704ff49?utm_source=google&utm_medium=distrib&utm_campaign=google-distrib,4881 Compton Ave Flow, Los Angeles,90240,finance,,,,,,,,
ChIJjcPIyPbIwoARKlVeZUynRAk,ChIJjcPIyPbIwoARKlVeZUynRAk,"Toil & Leisure, Inc.",,,"4868 Compton Avenue, Los Angeles",33.998839,-118.247453,northeast,34.00018848,-118.2462703,,4868 Compton Avenue, Los Angeles,90240,,,,,,,,,
ChIJj4ZmWsDJwoARHohKlNg7E38,ChIJj4ZmWsDJwoARHohKlNg7E38,Carbonsix Workshop,,,"4868 Compton Avenue, Los Angeles",33.9988387,-118.2474534,northeast,34.00018818,-118.2462705,,4868 Compton Avenue, Los Angeles,90240,,,,,,,,,
ChIJO8r-xPbIwoARmsDhpgdmmic,ChIJO8r-xPbIwoARmsDhpgdmmic,La Tiendita,3.8,5,"4876 Compton Avenue, Los Angeles",33.9985575,-118.2476344,northeast,33.99990668,-118.2463616,,4876 Compton Avenue, Los Angeles,90240,food,store,,,,,,,
ChIJwYEVxfbIwoARtNBoVN09vgc,ChIJwYEVxfbIwoARtNBoVN09vgc,R&D Truck&Auto Electric Parts,4.2,9,"4878 Compton Avenue, Los Angeles",33.9985493,-118.2476021,northeast,33.99989853,-118.2463454,,4878 Compton Avenue, Los Angeles,90240,car_repair,store,,,,,,,
ChIJ26_puiPJwoAR3U5-3MjuOpk,ChIJ26_puiPJwoAR3U5-3MjuOpk,R&D Livescan,,,"4878 Compton Avenue, Los Angeles",33.9985485,-118.24758,northeast,33.99989778,-118.2463344,https://rd-livescan.business.site/?utm_source=gmb&utm_medium=referral,4878 Compton Avenue, Los Angeles,90240,,,,,,,,,
ChIJC7vExWnJwoARgQ9Z-0soReM,ChIJC7vExWnJwoARgQ9Z-0soReM,La cena estilo michoacan,5,2,"1433 East 49th Street, Los Angeles",33.9985438,-118.2491409,northeast,33.99983128,-118.2477921,,1433 East 49th Street, Los Angeles,90240,restaurant,food,,,,,,,
ChIJn_C9B_fIwoARy5sa8C2Fvms,ChIJn_C9B_fIwoARy5sa8C2Fvms,Water Lavanderia\,,,"1407 East 51st Street, Los Angeles",33.9967985,-118.2496726,northeast,33.99812888,-118.2482593,,1407 East 51st Street, Los Angeles,90240,,,,,,,,,
ChIJW6I_B_fIwoARu2a4HUU5pNA,ChIJW6I_B_fIwoARu2a4HUU5pNA,Thrifty Lavanderia Inc,3.1,18,"1401 East 51st Street, Los Angeles",33.9968033,-118.2498483,northeast,33.99808018,-118.2484992,,1401 East 51st Street, Los Angeles,90240,laundry,,,,,,,,
ChIJ___PIvfIwoARFc46Snl2Sgk,ChIJ___PIvfIwoARFc46Snl2Sgk,Food Distribution Center - Saint Mark Missionary Baptist Church,,,"5017 Compton Avenue, Los Angeles",33.9970574,-118.2481397,northeast,33.99840718,-118.2468751,,5017 Compton Avenue, Los Angeles,90240,food,,,,,,,,
ChIJbQpQI_fIwoARF7IwILc6q2o,ChIJbQpQI_fIwoARF7IwILc6q2o,St Mark Baptist Church,4.3,18,"5017 Compton Avenue, Los Angeles",33.9971161,-118.2479782,northeast,33.99852358,-118.2466296,http://www.stmarkmbcofla.org/,5017 Compton Avenue, Los Angeles,90240,church,place_of_worship,,,,,,,
ChIJD403OffIwoARxf5KK0uNNMQ,ChIJD403OffIwoARxf5KK0uNNMQ,Santa Barbara Meat Market,4.7,3,"5037 Compton Avenue, Los Angeles",33.996773,-118.247968,northeast,33.99812223,-118.2465271,,5037 Compton Avenue, Los Angeles,90240,grocery_or_supermarket,food,store,,,,,,
ChIJPax4IPfIwoARUy-4nBNrCK0,ChIJPax4IPfIwoARUy-4nBNrCK0,Greater Mt Zion Baptist Church,4.6,10,"4925 Compton Avenue, Los Angeles",33.997662,-118.248118,northeast,33.99901173,-118.2466013,,4925 Compton Avenue, Los Angeles,90240,church,place_of_worship,,,,,,,
ChIJ2y94tdDJwoAROlx8P2qmGzU,ChIJ2y94tdDJwoAROlx8P2qmGzU,Compton Discount Store,3.7,3,"5033 Compton Avenue, Los Angeles",33.9968583,-118.2479119,northeast,33.99823718,-118.2465635,,5033 Compton Avenue, Los Angeles,90240,clothing_store,store,,,,,,,
ChIJrf1QPPfIwoAR8w3AgX4S_ss,ChIJrf1QPPfIwoAR8w3AgX4S_ss,Map's Barber Shop & Beauty,4,4,"5033 Compton Avenue, Los Angeles",33.9968583,-118.2479119,northeast,33.99823718,-118.2465635,,5033 Compton Avenue, Los Angeles,90240,hair_care,health,,,,,,,
ChIJVQk6-4zIwoARDxOPtZn_QUs,ChIJVQk6-4zIwoARDxOPtZn_QUs,CENTRO MISIONERO EL PESCADOR RENOVACION CARISMATICA CATOLICA,5,5,"4925 S, Compton Avenue, Los Angeles",33.9976636,-118.2479569,northeast,33.99901298,-118.2465207,http://lvaradiocristiana.com/,4925 S, Compton Avenue,90240,church,place_of_worship,,,,,,,
ChIJMeKfePfIwoARz-gYbYJESss,ChIJMeKfePfIwoARz-gYbYJESss,Los Angeles Mobile Auto Glass,5,5,"1413 East 53rd Street, Los Angeles",33.995101,-118.249738,northeast,33.99631948,-118.2483888,http://www.losangelesglassreplacement.com/contact-us,1413 East 53rd Street, Los Angeles,90240,car_repair,,,,,,,,
ChIJGU8bpfnIwoARVJdMe7eoT6Y,ChIJGU8bpfnIwoARVJdMe7eoT6Y,Morning Star Church of God,5,2,"1444 East 55th Street, Los Angeles",33.9928793,-118.2488356,northeast,33.99429613,-118.2474868,,1444 East 55th Street, Los Angeles,90240,church,place_of_worship,,,,,,,
ChIJHyrD1f7IwoARqj5ieBX6-JY,ChIJHyrD1f7IwoARqj5ieBX6-JY,Fama Furniture,,,"1404 Slauson Avenue, Los Angeles",33.9892191,-118.2496455,northeast,33.99063043,-118.2482966,,1404 Slauson Avenue, Los Angeles,90240,furniture_store,home_goods_store,store,,,,,,
ChIJh6tnbvzJwoARExjxuosSi3Y,ChIJh6tnbvzJwoARExjxuosSi3Y,Israel iron work,5,1,"5815 Ascot Avenue, Los Angeles",33.9897828,-118.2501745,northeast,33.99113133,-118.2487113,https://israel-iron-work.negocio.site/?utm_source=gmb&utm_medium=referral,5815 Ascot Avenue, Los Angeles,90240,,,,,,,,,
ChIJ_b2wLf_IwoARI9MqrBU5ILA,ChIJ_b2wLf_IwoARI9MqrBU5ILA,D & E Cabinets,,,"1350 Slauson Avenue, Los Angeles",33.9892081,-118.2503283,northeast,33.99062483,-118.2489794,,1350 Slauson Avenue, Los Angeles,90240,furniture_store,home_goods_store,store,,,,,,
ChIJ8cr53P7IwoARhCjbbfHXHY8,ChIJ8cr53P7IwoARhCjbbfHXHY8,Latin World Imports Inc,2,2,"1423 East 58th Place, Los Angeles",33.989213,-118.2491929,northeast,33.99062743,-118.247844,,1423 East 58th Place, Los Angeles,90240,clothing_store,store,,,,,,,
ChIJgdssSfnIwoARTcJwUXcRasY,ChIJgdssSfnIwoARTcJwUXcRasY,Triple Images,5,1,"5721 Compton Avenue, Los Angeles",33.9904984,-118.2480965,northeast,33.99184738,-118.2465845,,5721 Compton Avenue, Los Angeles,90240,,,,,,,,,
ChIJ4zaszf7IwoARunyT7mvU8_4,ChIJ4zaszf7IwoARunyT7mvU8_4,Galaxy AutoBody Parts,3.9,110,"5819 Compton Avenue, Los Angeles",33.9896168,-118.2479813,northeast,33.99096338,-118.2465237,,5819 Compton Avenue, Los Angeles,90240,insurance_agency,car_repair,store,,,,,,
ChIJDYSG9jPJwoARZUR-oeY0xlw,ChIJDYSG9jPJwoARZUR-oeY0xlw,MARISCOS EL LIMON DE TECUALA NAYARIT,,,"Slauson Avenue, Los Angeles",33.9896638,-118.2479025,northeast,33.99085453,-118.2465507,,Slauson Avenue, Los Angeles,90240,restaurant,food,,,,,,,
ChIJc5iYDPzIwoARYWJ-Glgy2oM,ChIJc5iYDPzIwoARYWJ-Glgy2oM,J J Cutting & Marking Inc,5,1,"5732 Fortuna Street, Los Angeles",33.990165,-118.245263,northeast,33.99151293,-118.2440695,http://www.jjcuttingandmarkinginc.com/,5732 Fortuna Street, Los Angeles,90240,,,,,,,,,
ChIJw1jkbvzIwoAReW_Z40ff0uI,ChIJw1jkbvzIwoAReW_Z40ff0uI,"Ag Glass Studio, Inc.",4.6,8,"5747 Morgan Avenue, Los Angeles",33.989938,-118.244722,northeast,33.99128703,-118.2432991,,5747 Morgan Avenue, Los Angeles,90240,,,,,,,,,
ChIJz-DB8vvIwoARdWej4otuE-A,ChIJz-DB8vvIwoARdWej4otuE-A,Herrera's Machine Shop,4.3,13,"5720 Fortuna Street, Los Angeles",33.9905996,-118.2452631,northeast,33.99194753,-118.2440717,http://www.herrerasmachineshop.com/,5720 Fortuna Street, Los Angeles,90240,,,,,,,,,
ChIJIVnWcfzIwoARyzASPYSxGak,ChIJIVnWcfzIwoARyzASPYSxGak,G & R Awnings & Welding,,,"5739 Morgan Avenue, Los Angeles",33.9901553,-118.2447362,northeast,33.99150438,-118.2433063,,5739 Morgan Avenue, Los Angeles,90240,,,,,,,,,
ChIJgewsi_zIwoARoCuw8dougpI,ChIJgewsi_zIwoARoCuw8dougpI,Alphacast Foundry,,,"1655 Slauson Avenue, Los Angeles",33.989804,-118.243679,northeast,33.99104998,-118.2423311,https://www.alphacastinc.com/,1655 Slauson Avenue, Los Angeles,90240,,,,,,,,,
ChIJ_3IXh_zIwoARnUuniylL8ac,ChIJ_3IXh_zIwoARnUuniylL8ac,La Calera Plastic,,,"5739 Long Beach Avenue, Los Angeles",33.990153,-118.243603,northeast,33.99150188,-118.2422329,,5739 Long Beach Avenue, Los Angeles,90240,,,,,,,,,
ChIJ81I0yWzJwoARUiDyuHXux1M,ChIJ81I0yWzJwoARUiDyuHXux1M,Ramirez Iron Work Group,,,"1641 e Slauson Avenue, Los Angeles",33.9898153,-118.2441308,northeast,33.99105723,-118.2427829,,1641 e Slauson Avenue, Los Angeles,90240,,,,,,,,,
ChIJeaf9M7_JwoAR0f0biLksuxE,ChIJeaf9M7_JwoAR0f0biLksuxE,P..Radio live,5,1,"4711 Honduras Street apt 2, Los Angeles",34.0023925,-118.2437496,northeast,34.00373983,-118.2425833,https://pradio-live.negocio.site/?utm_source=gmb&utm_medium=referral,4711 Honduras Street apt 2, Los Angeles,90240,,,,,,,,,
ChIJqZMJnfHIwoAR9M2_U5rRGcc,ChIJqZMJnfHIwoAR9M2_U5rRGcc,Fred Roberts Recreation Center,4.2,183,"4700 Honduras Street, Los Angeles",34.0014317,-118.243736,northeast,34.00269048,-118.2425684,http://www.laparks.org/,4700 Honduras Street, Los Angeles,90240,,,,,,,,,
ChIJISxyePHIwoARwyMA675KlgM,ChIJISxyePHIwoARwyMA675KlgM,LAURA,5,1,"4700 Honduras Street, Los Angeles",34.0007283,-118.2439266,northeast,34.00207678,-118.2426629,http://www.laurala.org/contact-us/,4700 Honduras Street, Los Angeles,90240,,,,,,,,,
ChIJpXcGqfHIwoAR_UhcUVA-YDA,ChIJpXcGqfHIwoAR_UhcUVA-YDA,Albertos Meat Produce Market,3.1,9,"4851 Long Beach Avenue, Vernon",33.9992002,-118.2435942,northeast,34.00054958,-118.2421936,,4851 Long Beach Avenue, Vernon,90240,grocery_or_supermarket,food,store,,,,,,
ChIJORSXcp3JwoARtBAy1FunNHI,ChIJORSXcp3JwoARtBAy1FunNHI,PPCC Collective,5,1,"4903 Long Beach Avenue, Los Angeles",33.9979372,-118.2435524,northeast,33.99928603,-118.2421741,,4903 Long Beach Avenue, Los Angeles,90240,health,,,,,,,,
ChIJsZ9Y4O_IwoAR5MI-R1bm7nM,ChIJsZ9Y4O_IwoAR5MI-R1bm7nM,Blu Pepper,,,"1801 East 50th Street, Los Angeles",33.9986067,-118.2430581,northeast,33.99966848,-118.2417115,https://shopblupepper.com/,1801 East 50th Street, Los Angeles,90240,,,,,,,,,
ChIJxVsI7XLJwoARNsOqn4fTBWo,ChIJxVsI7XLJwoARNsOqn4fTBWo,Russ Andrade Custom,,,"5000 Long Beach Avenue, Los Angeles",33.99794,-118.242949,northeast,33.99928923,-118.2417132,http://russandradecustom.com/,5000 Long Beach Avenue, Los Angeles,90240,,,,,,,,,
ChIJqXR1Q_DIwoARGIEQ1Gp7j-E,ChIJqXR1Q_DIwoARGIEQ1Gp7j-E,Shadow Denim Laundry,4.7,3,"East 50th Street, Los Angeles",33.99791,-118.2429828,northeast,33.99931988,-118.2416333,,East 50th Street, Los Angeles,90240,laundry,,,,,,,,
ChIJJ3PA3PbIwoARIV-Mp7d6ztc,ChIJJ3PA3PbIwoARIV-Mp7d6ztc,Optima Funeral Home,4.4,14,"4901 Compton Avenue, Los Angeles",33.9982577,-118.2480047,northeast,33.99960713,-118.2465465,http://www.optimafuneralhome.com/,4901 Compton Avenue, Los Angeles,90240,funeral_home,,,,,,,,
ChIJ-fnCL_fIwoARLJTxz_kdkbs,ChIJ-fnCL_fIwoARLJTxz_kdkbs,G.R Auto Service,,,United States,33.9972378,-118.2474217,northeast,33.99858678,-118.2460727,,,United States,90240,car_repair,,,,,,,,
ChIJneUORgrJwoARGv4TjqwJzYs,ChIJneUORgrJwoARGv4TjqwJzYs,TM CAR WASH,4.3,18,"5000 Compton Avenue, Los Angeles",33.9973869,-118.2475357,northeast,33.99873608,-118.2463098,,5000 Compton Avenue, Los Angeles,90240,car_wash,,,,,,,,
ChIJh7KTHT_JwoARKIXDkWeOo1w,ChIJh7KTHT_JwoARKIXDkWeOo1w,CENTRO MISIONERO EL PESCADOR RENOVACION CARISMATICA CATOLICA,,,Los Angeles,33.9977857,-118.2473572,northeast,33.99913558,-118.2459336,http://lvaradiocristiana.com/,,Los Angeles,90240,church,place_of_worship,,,,,,,
ChIJ74aLJffIwoARyLSBo5Dz1P4,ChIJ74aLJffIwoARyLSBo5Dz1P4,Saldana's Car Wash,2,1,United States,33.99737,-118.2475927,northeast,33.99868938,-118.2462436,,,United States,90240,car_wash,,,,,,,,
ChIJgV3G1_bIwoARXu5nB3WdA8U,ChIJgV3G1_bIwoARXu5nB3WdA8U,Guerrero Hardware,4.4,21,"4914 Compton Avenue, Los Angeles",33.9979175,-118.2476251,northeast,33.99926613,-118.2463556,http://guerrero-hardware.jany.io/,4914 Compton Avenue, Los Angeles,90240,hardware_store,store,,,,,,,
ChIJf-Tt2vbIwoARn_je-uU3f-w,ChIJf-Tt2vbIwoARn_je-uU3f-w,Lucky Coin Laundromat,4.5,11,"4900 Compton Avenue, Los Angeles",33.9981738,-118.2475871,northeast,33.99955513,-118.246222,,4900 Compton Avenue, Los Angeles,90240,laundry,,,,,,,,
ChIJF1dghXPJwoARfnRgbtEQKz8,ChIJF1dghXPJwoARfnRgbtEQKz8,Barber,,,"51 st and, Compton Avenue, Los Angeles",33.9966447,-118.2477811,northeast,33.99799358,-118.2464701,,51 st and, Compton Avenue,90240,hair_care,health,,,,,,,
ChIJE05JUPfIwoARSajuXnnK9VE,ChIJE05JUPfIwoARSajuXnnK9VE,Shiloh Missionary Baptist Church,5,14,"1511 East 52nd Street, Los Angeles",33.996003,-118.247352,northeast,33.99735178,-118.2459531,http://www.yourshilohchurch.com/,1511 East 52nd Street, Los Angeles,90240,church,place_of_worship,,,,,,,
ChIJfTPWQPfIwoAR2tfawd03hw4,ChIJfTPWQPfIwoAR2tfawd03hw4,Pow-Mia,,,"5115 Compton Avenue, Los Angeles",33.9962691,-118.2479791,northeast,33.99761828,-118.2465305,,5115 Compton Avenue, Los Angeles,90240,,,,,,,,,
ChIJE05JUPfIwoAR4lNNn-CzY9I,ChIJE05JUPfIwoAR4lNNn-CzY9I,Spicer Leonard W,,,"1511 East 52nd Street, Los Angeles",33.9959232,-118.2473492,northeast,33.99727198,-118.2459519,,1511 East 52nd Street, Los Angeles,90240,church,place_of_worship,,,,,,,
ChIJhSvC7_nIwoARYOoulznlTZk,ChIJhSvC7_nIwoARYOoulznlTZk,James E Slauson Recreation Center,4.5,64,"5306 Compton Avenue, Los Angeles",33.994409,-118.247373,northeast,33.99588663,-118.2459713,http://www.laparks.org/,5306 Compton Avenue, Los Angeles,90240,,,,,,,,,
ChIJ4xNLXffIwoARAG81QQEwZwM,ChIJ4xNLXffIwoARAG81QQEwZwM,Familia Cristiana Bethel Los Angeles,5,3,"5200 Compton Avenue, Los Angeles",33.9956218,-118.2476217,northeast,33.99690858,-118.2462719,,5200 Compton Avenue, Los Angeles,90240,church,place_of_worship,,,,,,,
ChIJuxX5QvfIwoARC7JMLr_Ku4w,ChIJuxX5QvfIwoARC7JMLr_Ku4w,MoneyGram,5,1,"5137 Compton Avenue, Los Angeles",33.9958855,-118.2479595,northeast,33.99723468,-118.2465201,http://locations.moneygram.com/ca/los-angeles/301671044/,5137 Compton Avenue, Los Angeles,90240,finance,,,,,,,,
ChIJuxX5QvfIwoARpwX9wQXdpV8,ChIJuxX5QvfIwoARpwX9wQXdpV8,Michoacan Meat Market,4.5,31,"5137 Compton Avenue, Los Angeles",33.9958758,-118.2479798,northeast,33.99722503,-118.2465303,https://michoacan-meat-market.business.site/?utm_source=gmb&utm_medium=referral,5137 Compton Avenue, Los Angeles,90240,,,,,,,,,
ChIJkyoRWvfIwoARO13CNLUovJ0,ChIJkyoRWvfIwoARO13CNLUovJ0,Emmanuel Home Turner Ame Church,4.8,8,"5200 Compton Avenue, Los Angeles",33.9955718,-118.2474316,northeast,33.99688443,-118.2460822,http://www.emmanuel-hmturner.com/,5200 Compton Avenue, Los Angeles,90240,church,place_of_worship,,,,,,,
ChIJCQ2ZM2PJwoARbta9puFQtMA,ChIJCQ2ZM2PJwoARbta9puFQtMA,Tacos al Carbon El Chulo,5,5,"5226 Compton Avenue, Los Angeles",33.9949363,-118.2475949,northeast,33.99628553,-118.2463387,,5226 Compton Avenue, Los Angeles,90240,restaurant,food,,,,,,,
ChIJa9If4_nIwoARKlFO7fBTGCA,ChIJa9If4_nIwoARKlFO7fBTGCA,A & J Auto Tires & Repair,4.6,63,"5226 Compton Avenue, Los Angeles",33.9949336,-118.2475973,northeast,33.99628283,-118.24634,http://a-j-auto-tires-repair.business.site/,5226 Compton Avenue, Los Angeles,90240,car_repair,store,,,,,,,
ChIJy51h4fnIwoAR_KJDuN8UYZo,ChIJy51h4fnIwoAR_KJDuN8UYZo,Market Cold Beer & Wine,5,1,"East 53rd Street, Los Angeles",33.9949255,-118.247922,northeast,33.99623303,-118.2465729,,East 53rd Street, Los Angeles,90240,liquor_store,store,,,,,,,
ChIJyd-e4fnIwoAR-EnGYRomzv0,ChIJyd-e4fnIwoAR-EnGYRomzv0,Damu's Market,4,5,"5257 Compton Avenue, Los Angeles",33.9949872,-118.2479906,northeast,33.99633588,-118.2465365,,5257 Compton Avenue, Los Angeles,90240,grocery_or_supermarket,food,store,,,,,,
