,Google_ID,Google_Name,Google_Rating,Google_Total_Ratings,geometry__location__lat,geometry__location__lng,website,address,zipcode_area,types__001,types__002,types__003,types__004,types__005,types__006,types__007,types__008,types__009,id,is_closed,url,review_count,rating,Yelp_Data_Exists,Google_Website_Exists,Both_Website_and_Yelp_Data_Exists,Either_Website_or_Yelp_Data_Exists,is_food_service,TIGER Match Type,TIGER Output Address,Tract Code,geometry,tract
6823,ChIJzQGxdm-7woARAXD6fIZwaeQ,1517 Federal Ave,,,34.044956799999994,-118.4546082,,1517 Federal Avenue,90025,,,,,,,,,,,,,,,0,0,0,0,,Exact,"1517 FEDERAL AVE, LOS ANGELES, CA, 90025",267503.0,POINT (-118.4546082 34.04495679999999),267501
6824,ChIJP3-fC2-7woARzE6nqyV7a04,Lasting Learning,,,34.0442495,-118.45443700000001,http://www.lastinglearning.com/about-us/llprivacy-policy/,11628 Santa Monica Boulevard,90025,,,,,,,,,,,,,,,0,1,0,1,,Exact,"11628 SANTA MONICA BLVD, LOS ANGELES, CA, 90025",267503.0,POINT (-118.454437 34.0442495),267501
6825,ChIJjYe1kG-7woARyLcNqLwVNdw,Naan Hut,4.4,276.0,34.0451583,-118.4534278,,11551 Santa Monica Boulevard,90025,bakery,restaurant,food,store,,,,,,MO26BhpPdonXahZTOsYFJQ,False,https://www.yelp.com/biz/naan-hut-los-angeles?adjust_creative=Jipkfx4c4CnSK1Cz7nLQbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Jipkfx4c4CnSK1Cz7nLQbQ,434.0,4.0,1,0,0,1,1.0,,,,POINT (-118.4534278 34.0451583),267300
6826,ChIJzZ5NdxK7woAR52VcW1aOkHE,Shawn Phillips Personal Trainer Los Angeles,4.6,29.0,34.0450105,-118.45380420000001,https://shawnphillipstraining.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,11567 Santa Monica Boulevard,90025,health,,,,,,,,,xBqriqxOSZg2MofDN6UfBg,False,https://www.yelp.com/biz/shawn-phillips-personal-trainer-los-angeles-los-angeles-2?adjust_creative=Jipkfx4c4CnSK1Cz7nLQbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Jipkfx4c4CnSK1Cz7nLQbQ,8.0,4.5,1,1,1,1,0.0,Exact,"11567 SANTA MONICA BLVD, LOS ANGELES, CA, 90025",267300.0,POINT (-118.4538042 34.0450105),267300
6827,ChIJ5ZEHDW-7woARqqeC35KXFOw,California Roll Factory,4.6,184.0,34.0445083,-118.45495,http://www.calrollfactory.com/,11629 Santa Monica Boulevard,90025,restaurant,food,,,,,,,,B_gAphcftlAoLKNk3Epmaw,False,https://www.yelp.com/biz/california-roll-factory-los-angeles?adjust_creative=Jipkfx4c4CnSK1Cz7nLQbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Jipkfx4c4CnSK1Cz7nLQbQ,669.0,4.0,1,1,1,1,1.0,,,,POINT (-118.45495 34.0445083),267501
6828,ChIJjYe1kG-7woARijRQNnpySnk,Emili's Pastry & Cafe,4.5,83.0,34.04511,-118.4534175,https://emilis-patisserie-and-cafe.business.site/?utm_source=gmb&utm_medium=referral,11551 California 2 #3,90025,bakery,cafe,restaurant,food,store,,,,,PFnN37KD_XzQHQ6mREV_Fw,False,https://www.yelp.com/biz/emilis-pastry-and-cafe-west-los-angeles?adjust_creative=Jipkfx4c4CnSK1Cz7nLQbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Jipkfx4c4CnSK1Cz7nLQbQ,7.0,5.0,1,1,1,1,1.0,,,,POINT (-118.4534175 34.04511),267300
6829,ChIJ_6U_c2-7woARh0tbgsQtdIU,B.A.D. Sushi,4.6,162.0,34.0445992,-118.4546764,http://www.thebadsushi.com/,11617 Santa Monica Boulevard,90025,restaurant,food,,,,,,,,LU5dD_e2My47t6tGwkG4qg,False,https://www.yelp.com/biz/bad-sushi-los-angeles?adjust_creative=Jipkfx4c4CnSK1Cz7nLQbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Jipkfx4c4CnSK1Cz7nLQbQ,537.0,4.0,1,1,1,1,1.0,,,,POINT (-118.4546764 34.0445992),267501
6830,ChIJ57m6DG-7woAR1kRVWyiiedE,Juquila Restaurant,4.2,264.0,34.04458220000001,-118.45473030000001,http://www.juquilarestaurantlosangeles.com/,11619 Santa Monica Boulevard,90025,bar,restaurant,food,,,,,,,rc0LnbBdOJhUJOGN6py-Fg,False,https://www.yelp.com/biz/juquila-restaurant-los-angeles-2?adjust_creative=Jipkfx4c4CnSK1Cz7nLQbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Jipkfx4c4CnSK1Cz7nLQbQ,382.0,4.0,1,1,1,1,1.0,,,,POINT (-118.4547303 34.04458220000001),267501
6831,ChIJXYiMC2-7woARAyENHU_z0tw,Precision Building & Developmn,,,34.04424960000001,-118.45443689999999,,11628 Santa Monica Boulevard,90025,general_contractor,,,,,,,,,,,,,,0,0,0,0,0.0,,,,POINT (-118.4544369 34.04424960000001),267501
6832,ChIJkdd8A2m7woARL2hNA5ysGCo,Dante's Beauty & Barber Salon,4.0,5.0,34.0440192,-118.454256,,11628 Santa Monica Boulevard,90025,beauty_salon,hair_care,,,,,,,,jX6xP9LqvH0OgP5acarYuQ,False,https://www.yelp.com/biz/dantes-beauty-and-barber-saloon-los-angeles?adjust_creative=Jipkfx4c4CnSK1Cz7nLQbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Jipkfx4c4CnSK1Cz7nLQbQ,1.0,5.0,1,0,0,1,0.0,,,,POINT (-118.454256 34.0440192),267501
6833,ChIJhfe_n2-7woARrMIaZUCwOf8,Wiseman Residential,3.2,60.0,34.044773,-118.454298,http://wisemanresidential.com/,11601 California 2,90025,real_estate_agency,,,,,,,,,d-hsjN6XIpoly3uwgB79nA,False,https://www.yelp.com/biz/wiseman-residential-los-angeles-2?adjust_creative=Jipkfx4c4CnSK1Cz7nLQbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Jipkfx4c4CnSK1Cz7nLQbQ,336.0,4.0,1,1,1,1,0.0,,,,POINT (-118.454298 34.044773),267501
6834,ChIJC4rVnW-7woAR2nRHJ7MzyD4,Wiseman Leasing Center,,,34.0450313,-118.4541107,,,90025,,,,,,,,,,,,,,,0,0,0,0,,,,,POINT (-118.4541107 34.0450313),267300
6835,ChIJ9U0rC2-7woARqc9xHTV08Qc,Good People Coffee Co,4.4,166.0,34.0446909,-118.45441000000001,http://goodpeopleroasters.square.site/,11609 Santa Monica Boulevard,90025,cafe,food,store,,,,,,,5d7R2jwbm6ylP3GkLOWK2A,False,https://www.yelp.com/biz/good-people-coffee-los-angeles-5?adjust_creative=Jipkfx4c4CnSK1Cz7nLQbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Jipkfx4c4CnSK1Cz7nLQbQ,224.0,4.5,1,1,1,1,1.0,,,,POINT (-118.45441 34.0446909),267501
6836,ChIJ9TAuuY26woARy4qQxMF6SII,Sam's steam auto detail,4.8,11.0,34.0451224,-118.453971,https://www.samssteam.com/,1518 Federal Avenue,90025,car_wash,,,,,,,,,tXajc0ZP-ObbReZmfsGtqQ,False,https://www.yelp.com/biz/sams-steam-auto-mobile-detailing-los-angeles-2?adjust_creative=Jipkfx4c4CnSK1Cz7nLQbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Jipkfx4c4CnSK1Cz7nLQbQ,101.0,5.0,1,1,1,1,0.0,Exact,"1518 FEDERAL AVE, LOS ANGELES, CA, 90025",267300.0,POINT (-118.453971 34.0451224),267300
6837,ChIJP8Gzb8qkwoARgccUJPqMQUE,Boldfitness,5.0,1.0,34.045,-118.4538009,http://www.boldfitness.com/,11567 Santa Monica Boulevard,90025,gym,health,,,,,,,,5RIvkbFR79BB-V2KW6nxEA,False,https://www.yelp.com/biz/boldfitness-west-los-angeles-2?adjust_creative=Jipkfx4c4CnSK1Cz7nLQbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Jipkfx4c4CnSK1Cz7nLQbQ,24.0,5.0,1,1,1,1,0.0,,,,POINT (-118.4538009 34.045),267300
6838,ChIJq6qqqnG7woAR9S-R6UNFBLE,StaminUp Fitness,,,34.044987799999994,-118.4537903,http://staminupfitness.com/,11567 California 2,90025,,,,,,,,,,,,,,,0,1,0,1,,,,,POINT (-118.4537903 34.04498779999999),267300
6839,ChIJ6yIUmW-7woAR-mPiO7lT0I0,Timo Knecht,,,34.0450105,-118.45380420000001,https://www.timoknecht.com/contact,11567 Santa Monica Boulevard,90025,health,,,,,,,,,EEfqor_FFLyXaa-vpe3-UA,False,https://www.yelp.com/biz/timo-knecht-fitness-los-angeles?adjust_creative=Jipkfx4c4CnSK1Cz7nLQbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Jipkfx4c4CnSK1Cz7nLQbQ,22.0,5.0,1,1,1,1,0.0,Exact,"11567 SANTA MONICA BLVD, W LOS ANGELES, CA, 90025",267300.0,POINT (-118.4538042 34.0450105),267300
6840,ChIJ3xYFTzG7woARVgHp-mgrY4g,NoobStrength,5.0,4.0,34.0450105,-118.45380420000001,http://www.noobstrength.com/,11567 Santa Monica Boulevard,90025,health,,,,,,,,,lkfyYnpRSePnuvJNXnSqlQ,False,https://www.yelp.com/biz/noobstrength-los-angeles?adjust_creative=Jipkfx4c4CnSK1Cz7nLQbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Jipkfx4c4CnSK1Cz7nLQbQ,6.0,5.0,1,1,1,1,0.0,Exact,"11567 SANTA MONICA BLVD, LOS ANGELES, CA, 90025",267300.0,POINT (-118.4538042 34.0450105),267300
6841,ChIJdxxAYl-7woARGFUHL4T7XkM,Fckn Good Burgers,5.0,2.0,34.0446937,-118.4544668,https://www.fckngoodburgers.com/,11611 Santa Monica Boulevard,90025,restaurant,food,,,,,,,,dsYE8b2S61IjGDA5033qaQ,False,https://www.yelp.com/biz/fckn-good-burgers-west-los-angeles-2?adjust_creative=Jipkfx4c4CnSK1Cz7nLQbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Jipkfx4c4CnSK1Cz7nLQbQ,26.0,4.5,1,1,1,1,1.0,,,,POINT (-118.4544668 34.0446937),267501
6842,ChIJoeTamW-7woARzw-h64nT9s0,Facial Waxing,,,34.0450523,-118.45358449999999,,,90025,beauty_salon,,,,,,,,,,,,,,0,0,0,0,0.0,,,,POINT (-118.4535845 34.0450523),267300
6843,ChIJjYe1kG-7woARfbulwyB8jm0,Doan Salon,4.7,12.0,34.045071,-118.4535338,,11551 Santa Monica Boulevard,90025,beauty_salon,hair_care,,,,,,,,C3O-XDBjR57cWdXgmqckJg,False,https://www.yelp.com/biz/doan-salon-los-angeles?adjust_creative=Jipkfx4c4CnSK1Cz7nLQbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Jipkfx4c4CnSK1Cz7nLQbQ,21.0,4.5,1,0,0,1,0.0,,,,POINT (-118.4535338 34.045071),267300
6844,ChIJt4pul2-7woARUfq0spUWs2I,Brazilian Jiu- Jitsu,,,34.0451068,-118.45348,,,90025,,,,,,,,,,,,,,,0,0,0,0,,,,,POINT (-118.45348 34.0451068),267300
6845,ChIJ_UnYjdq7woARIMt0T9f21k8,Record Nations,,,34.0452184,-118.45346409999998,https://www.recordnations.com/ca/access-print-copy-90025/?utm_source=gmb&utm_medium=retail&utm_campaign=rn-deci-gmb-internal-mapslisting-scanning,11551 Santa Monica Boulevard #4,90025,storage,,,,,,,,,,,,,,0,1,0,1,0.0,,,,POINT (-118.4534641 34.0452184),267300
6846,ChIJ-xUzlG-7woARanRjBzQQPpo,Mateo's Ice Cream & Fruit Bars,4.7,157.0,34.0452184,-118.45346409999998,https://www.mateosicecreamla.com/,11551 Santa Monica Boulevard,90025,restaurant,food,store,,,,,,,h-m8FLYONDcXS4r-qtse5A,False,https://www.yelp.com/biz/mateos-ice-cream-and-fruit-bars-los-angeles-6?adjust_creative=Jipkfx4c4CnSK1Cz7nLQbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Jipkfx4c4CnSK1Cz7nLQbQ,106.0,4.5,1,1,1,1,1.0,,,,POINT (-118.4534641 34.0452184),267300
6847,ChIJZ0gF0Ei7woAR4Cor0G9yICY,Barron Co,,,34.04424960000001,-118.45443689999999,,11628 Santa Monica Boulevard #0,90025,,,,,,,,,,,,,,,0,0,0,0,,,,,POINT (-118.4544369 34.04424960000001),267501
6848,ChIJP3xsaOK7woARw-r3ctcAyAQ,Realty Loan Broker,,,34.04424960000001,-118.45443689999999,,11628 Santa Monica Boulevard #212,90025,,,,,,,,,,,,,,,0,0,0,0,,,,,POINT (-118.4544369 34.04424960000001),267501
6849,ChIJmXotIBS7woAR2VW93w4sDDo,Green Harvest Soups & Salads,,,34.04424960000001,-118.45443689999999,https://www.greenharvesttogo.com/,11628 Santa Monica Boulevard #10,90025,restaurant,food,,,,,,,,,,,,,0,1,0,1,1.0,,,,POINT (-118.4544369 34.04424960000001),267501
6850,ChIJQ-XeB2-7woARXlaulBeqOUw,Indigo Construction Corp.,,,34.044253999999995,-118.454516,http://www.indigoconstructioncorp.com/,11628 California 2 #203,90025,general_contractor,,,,,,,,,,,,,,0,1,0,1,0.0,,,,POINT (-118.454516 34.044254),267501
6851,ChIJhTFAKg67woARRpxLRiO8UFM,Maria's Hair Salon,5.0,5.0,34.044196,-118.4544235,,11628 Santa Monica Boulevard,90025,hair_care,,,,,,,,,,,,,,0,0,0,0,0.0,,,,POINT (-118.4544235 34.044196),267501
6852,ChIJXYiMC2-7woAROM0Mu4SgPH8,Star Bakery,4.2,77.0,34.0440192,-118.454256,,11628 Santa Monica Boulevard #6,90025,bakery,food,store,,,,,,,xwWWjAbA1tWkndj0L2zfBA,False,https://www.yelp.com/biz/star-bakery-los-angeles?adjust_creative=Jipkfx4c4CnSK1Cz7nLQbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Jipkfx4c4CnSK1Cz7nLQbQ,109.0,4.0,1,0,0,1,1.0,,,,POINT (-118.454256 34.0440192),267501
6853,ChIJXYiMC2-7woAROgJhK2uPrgI,Global Investment Management,,,34.0440192,-118.454256,,11628 Santa Monica Boulevard,90025,finance,,,,,,,,,,,,,,0,0,0,0,0.0,,,,POINT (-118.454256 34.0440192),267501
6854,ChIJXYiMC2-7woARXhQvzusY2X0,Bolduc Tom,,,34.0440192,-118.454256,,11628 Santa Monica Boulevard # 201,90025,health,,,,,,,,,,,,,,0,0,0,0,0.0,,,,POINT (-118.454256 34.0440192),267501
6855,ChIJlXycUFu7woARdf0zUdFmFf8,Boardwalk Real Estate Inc,5.0,1.0,34.044002,-118.45427600000001,http://www.boardwalkre.com/,11628 Santa Monica Boulevard Computer Research Room,90025,real_estate_agency,,,,,,,,,,,,,,0,1,0,1,0.0,,,,POINT (-118.454276 34.044002),267501
6856,ChIJXYiMC2-7woARgLyEILWkQwE,Calvin Catherine D,,,34.0440192,-118.454256,,11628 Santa Monica Boulevard # 201,90025,health,,,,,,,,,MPVPtGJtZMrYyLxV7xUrRQ,False,https://www.yelp.com/biz/calvin-kay-phd-los-angeles?adjust_creative=Jipkfx4c4CnSK1Cz7nLQbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Jipkfx4c4CnSK1Cz7nLQbQ,1.0,5.0,1,0,0,1,0.0,,,,POINT (-118.454256 34.0440192),267501
6857,ChIJXYiMC2-7woARPYnksi5Bt2o,Sedghi Insurance Services,,,34.0440192,-118.454256,,11628 Santa Monica Boulevard # 206,90025,insurance_agency,,,,,,,,,,,,,,0,0,0,0,0.0,,,,POINT (-118.454256 34.0440192),267501
6858,ChIJXYiMC2-7woAR-hXonKRe6OE,Broumand Development Co,,,34.0440192,-118.454256,,11628 Santa Monica Boulevard #200,90025,general_contractor,,,,,,,,,,,,,,0,0,0,0,0.0,,,,POINT (-118.454256 34.0440192),267501
6859,ChIJl6UYY2-7woARmCDBLlC3a0Q,St. Sebastian Parish Center,4.5,13.0,34.0455592,-118.45510039999999,http://www.stsebastianla.org/,11607 Ohio Avenue,90025,church,place_of_worship,,,,,,,,1BdC4vz7fer05AL3IjUv4g,False,https://www.yelp.com/biz/st-sebastian-church-los-angeles?adjust_creative=Jipkfx4c4CnSK1Cz7nLQbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Jipkfx4c4CnSK1Cz7nLQbQ,1.0,4.0,1,1,1,1,0.0,Exact,"11607 OHIO AVE, LOS ANGELES, CA, 90025",267403.0,POINT (-118.4551004 34.0455592),267403
6860,ChIJ0W_P4yO7woARxS6MdaVLqMo,LuxCare Ambulance Service & Medical Transportation,5.0,2.0,34.045665,-118.453675,http://luxcareambulance.com/,1515 Colby Avenue Unit 207,90025,car_rental,health,,,,,,,,,,,,,0,1,0,1,0.0,Exact,"1515 COLBY AVE, LOS ANGELES, CA, 90025",267300.0,POINT (-118.453675 34.045665),267300
6861,ChIJPXxhnGu7woAR9t2t7x-9ACA,Queen Calafia Publishing,,,34.037565,-118.458123,http://www.queencalafiapublishing.com/,1733 Brockton Avenue,90025,,,,,,,,,,,,,,,0,1,0,1,,Exact,"1733 BROCKTON AVE, LOS ANGELES, CA, 90025",267502.0,POINT (-118.458123 34.037565),267502
6862,ChIJpQJrwAi7woARFL4W6cz4eGk,Dr. Fred Moss,,,34.0382438,-118.457494,http://drfredmoss.com/,1729 Armacost Avenue #5b,90025,health,,,,,,,,,,,,,,0,1,0,1,0.0,Exact,"1729 ARMACOST AVE, LOS ANGELES, CA, 90025",267504.0,POINT (-118.457494 34.0382438),267501
6863,ChIJO5S_kWu7woAReDEXVo_3EEY,"Chung, han Jin",,,34.0382046,-118.45802340000002,,1722 Brockton Avenue # 3,90025,store,,,,,,,,,,,,,,0,0,0,0,0.0,Exact,"1722 BROCKTON AVE, LOS ANGELES, CA, 90025",267504.0,POINT (-118.4580234 34.0382046),267501
6864,ChIJzQ_lkGu7woARcmsfgaKsPLk,General Repair Service,,,34.0380751,-118.45815879999999,,1722 Brockton Avenue,90025,general_contractor,,,,,,,,,,,,,,0,0,0,0,0.0,Exact,"1722 BROCKTON AVE, LOS ANGELES, CA, 90025",267504.0,POINT (-118.4581588 34.0380751),267501
6865,ChIJu8UoTHG7woARlOLT11ZX2KY,Mindful Heart Kids,,,34.036905,-118.454711,http://www.mindfulheartkids.com/,11851 Missouri Avenue #1,90025,health,,,,,,,,,Fd_s9QzF_S9gGLYmSaqswg,False,https://www.yelp.com/biz/mindful-heart-kids-los-angeles?adjust_creative=Jipkfx4c4CnSK1Cz7nLQbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Jipkfx4c4CnSK1Cz7nLQbQ,5.0,5.0,1,1,1,1,0.0,,,,POINT (-118.454711 34.036905),267600
6866,ChIJpd6cTnG7woARPvrtXOpiWbs,Life Design Centre,,,34.036905,-118.454711,http://www.lifedesigncentre.com/,11851 Missouri Avenue,90025,health,,,,,,,,,,,,,,0,1,0,1,0.0,,,,POINT (-118.454711 34.036905),267600
6867,ChIJl5mU4Wy7woARy2UJ5yW4N3c,Stoner Recreation Center: Baseball Field,4.0,2.0,34.0378875,-118.45430900000001,http://www.laparks.org/index.htm,1835 Stoner Avenue,90025,,,,,,,,,,d5yfK1CE7b42ZG4LVq57yA,False,https://www.yelp.com/biz/stoner-recreation-center-los-angeles?adjust_creative=Jipkfx4c4CnSK1Cz7nLQbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Jipkfx4c4CnSK1Cz7nLQbQ,68.0,4.0,1,1,1,1,,Exact,"1835 STONER AVE, LOS ANGELES, CA, 90025",267600.0,POINT (-118.454309 34.0378875),267600
6868,ChIJUUfito-7woAR2wcrFeW_G_s,Organic Pest Services,4.8,35.0,34.03754910000001,-118.45548629999999,,1821 South Westgate Avenue #2156,90025,home_goods_store,store,,,,,,,,,,,,,0,0,0,0,0.0,Exact,"1821 S WESTGATE AVE, LOS ANGELES, CA, 90025",267600.0,POINT (-118.4554863 34.03754910000001),267600
6869,ChIJt_a8Im27woARfQj2VtOcBVE,Chica Surf Adventures,5.0,9.0,34.0371572,-118.4535259,http://www.chicasurfadventures.com/,1901 Granville Avenue,90025,,,,,,,,,,HQkauxxZ2kKXn-d87Qb4dg,True,https://www.yelp.com/biz/chica-surf-adventures-los-angeles-2?adjust_creative=Jipkfx4c4CnSK1Cz7nLQbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Jipkfx4c4CnSK1Cz7nLQbQ,9.0,5.0,1,1,1,1,,Exact,"1901 GRANVILLE AVE, LOS ANGELES, CA, 90025",267600.0,POINT (-118.4535259 34.0371572),267600
6870,ChIJGSKq2hK7woAR1d2iEiTJJxA,Jaus Gallery,4.8,5.0,34.0352729,-118.4535818,http://www.jausart.com/,11851 La Grange Avenue,90025,art_gallery,,,,,,,,,N4RvRIGtBh_pYwNv3TzZRw,False,https://www.yelp.com/biz/jaus-gallery-los-angeles?adjust_creative=Jipkfx4c4CnSK1Cz7nLQbQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=Jipkfx4c4CnSK1Cz7nLQbQ,1.0,5.0,1,1,1,1,0.0,,,,POINT (-118.4535818 34.0352729),267600
6871,ChIJcVCzSm27woAROZQreN4G9cY,H & N Construction,,,34.0361407,-118.4526608,,1937 Granville Avenue,90025,general_contractor,,,,,,,,,,,,,,0,0,0,0,0.0,Exact,"1937 GRANVILLE AVE, LOS ANGELES, CA, 90025",267600.0,POINT (-118.4526608 34.0361407),267600
